1
0.1
0.01
0.001
0.0001
0.00001
0.000001
0.0000001
0.00000001
0.000000001
0.0000000001
0.00000000001
0.000000000001
0.0000000000001
0,002542	0,002212	0,057975	0,012013	0,014808	0,00012	-0,011209	-0,00383	0,016562	-0,003793	-0,006439	-0,004874	-0,009374	-0,00546
0,000852	0,001983	0,061365	0,012285	0,015625	0,000326	-0,012009	-0,003757	0,016419	-0,003296	-0,007143	-0,004113	-0,010144	-0,005838
0,004064	0,004461	0,063439	0,012983	0,016052	0,000711	-0,012154	-0,002487	0,019078	-0,004495	-0,00849	-0,004089	-0,009008	-0,006678
0,000666	0,000473	0,066177	0,008921	0,016175	-0,000348	-0,010564	-0,001304	0,01849	-0,005058	-0,008047	0,000309	-0,007439	-0,00574
0,003294	0,00143	0,064797	0,012219	0,014593	0,000515	-0,007642	-0,003058	0,017751	-0,003741	-0,006388	-0,003192	-0,012415	-0,00588
0,003872	0,003517	0,069754	0,011857	0,015474	-0,000915	-0,017129	-0,001261	0,019663	-0,004247	-0,007868	-0,007727	-0,012252	-0,006324
0,001415	0,001235	0,066364	0,014458	0,018231	-0,000066	-0,010821	-0,004086	0,017589	-0,005193	-0,010247	-0,006039	-0,009713	-0,00836
0,001017	0,001525	0,067274	0,011896	0,018245	-0,003784	-0,010086	-0,002383	0,014831	-0,003282	-0,005011	-0,004489	-0,006491	-0,007493
-0,000725	-0,00309	0,066964	0,00942	0,013979	0,000528	-0,011176	-0,000912	0,020975	-0,004638	-0,007744	-0,001243	-0,007579	-0,009011
0,00403	0,001677	0,070078	0,013	0,016736	-0,000782	-0,007169	-0,002785	0,016424	-0,005118	-0,008514	-0,006816	-0,008012	-0,006215
0,005046	0,004764	0,066766	0,012984	0,01452	0,000671	-0,012164	-0,001294	0,015994	-0,003681	-0,004056	-0,004206	-0,011711	-0,006578
0,005223	0,003547	0,067518	0,014524	0,018339	-0,002149	-0,011245	-0,003693	0,018702	-0,000982	-0,003558	-0,005051	-0,009668	-0,005125
0,001349	0,005556	0,065078	0,013513	0,015664	0,000301	-0,012317	-0,003178	0,015829	-0,004436	-0,009181	-0,004213	-0,005412	-0,006906
-0,001626	-0,000573	0,070224	0,013031	0,01427	-0,00006	-0,011056	-0,006025	0,020597	-0,002654	-0,006433	-0,006236	-0,006407	-0,006171
0,000843	0,002759	0,066133	0,012267	0,015003	0,002012	-0,00953	-0,001934	0,017808	-0,004217	-0,007954	-0,004049	-0,00917	-0,00491
0,001533	0,005584	0,068189	0,01369	0,013468	0,002126	-0,007579	-0,000212	0,019862	-0,006459	-0,009269	-0.000035	-0,009104	-0,004583
-0,001183	0,00186	0,066426	0,011363	0,013923	-0,001256	-0,010909	0,000397	0,019571	-0,006071	-0,006312	-0,000878	-0,009584	-0,008359
0,003666	-0,002834	0,072021	0,012896	0,014635	0,000745	-0,008424	-0,002416	0,020374	-0,004038	-0,003919	-0,00268	-0,009285	-0,009984
0,00292	-0,000168	0,069662	0,011147	0,015409	0,005752	-0,011169	-0,000408	0,020935	0,000884	-0,003179	-0,003016	-0,009762	-0,00557
0,003249	0,000775	0,069915	0,010657	0,020013	0,001559	-0,008387	-0,003786	0,017836	-0,0034	-0,004978	-0,003683	-0,007104	-0,003154
