1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
-0,002422	0,006101	-0,000908	-0,004148	-0,001428	-0,059153	-0,004442	-0,000739	-0,000621	0,003232	-0,004262	0,002778	-0,016551
0,00438	-0,003466	0,001691	0,001815	-0,001792	-0,060591	-0,008944	0,003749	0,003046	0,003017	-0,005702	0,002475	-0,017967
-0,001866	-0,000313	-0,002609	-0,004695	0,00304	-0,062902	-0,004377	0,001996	-0,00068	0,00314	-0,005527	0,00205	-0,018583
0,002336	0,003589	-0,000549	-0,000087	-0,000743	-0,058014	-0,006419	0,002218	-0,002889	0,00526	-0,00601	0,003559	-0,019004
0,00019	0,001311	0,000646	0,000937	0,001037	-0,059552	-0,005449	0,000454	-0,000664	0,004019	-0,002177	0,000043	-0,016144
0,000173	0,002803	0,002375	0,006383	0,002877	-0,062046	-0,008299	-0,002457	-0,004716	-0,002202	-0,002577	0,00094	-0,014924
-0,000765	-0,000155	0,00084	-0,000633	0,003274	-0,058574	-0,009424	-0,000856	-0,002289	0,001564	-0,0013	-0,001929	-0,022222
-0,002604	0,005031	0,000559	0,001622	-0,001114	-0,059284	-0,004659	-0,001528	-0,003024	0,003763	-0,006947	-0,00208	-0,013727
0,004235	0,000117	-0,004347	0,001148	-0,003018	-0,053601	-0,007611	-0,003011	-0,004795	0,000509	-0,008695	-0,001658	-0,016614
-0,002876	-0,001779	0,001433	-0,00048	0,000875	-0,060497	-0,004757	-0,000073	0,000022	0,003116	-0,004304	-0,002078	-0,013371
0,00143	0,00286	-0,000387	-0,001686	0,00212	-0,057888	-0,010985	-0,000031	-0,002122	0,005661	-0,006441	0,000776	-0,013484
0,002518	-0,00253	0,001733	-0,001231	0,003254	-0,060606	-0,0055	0,002534	0,002987	0,002158	-0,006562	-0,00499	-0,018192
0,001055	0,002854	0,001058	-0,00234	0,00125	-0,059799	-0,001995	0,00101	-0,003302	0,004415	-0,005851	0,000257	-0,018655
0,002064	-0,001086	-0,004041	0,001856	-0,000046	-0,055254	-0,007263	0,002077	-0,003725	-0,001713	-0,007714	-0,002105	-0,01492
0,000033	-0,005435	0,003718	0,005064	-0,002036	-0,059375	-0,003733	-0,000828	0,000537	-0,002338	-0,002879	-0,00909	-0,019645
0,005298	0,001722	0,002484	0,001582	-0,00062	-0,060355	-0,010218	-0,001298	-0,003207	0,005545	-0,002181	-0,002566	-0,017197
0,001845	0,00251	-0,004028	0,000415	-0,002061	-0,058513	-0,007853	0,001873	-0,004436	0,006191	-0,005269	0,002896	-0,012959
-0,001802	-0,001919	0,002368	0,00038	0,001453	-0,062132	-0,006068	0,000882	0,002838	0,00706	-0,003886	0,003364	-0,01584
-0,000992	0,005809	-0,000688	0,001295	-0,00149	-0,054474	-0,005134	0,000602	-0,000168	0,00373	-0,003773	-0,001815	-0,018343
0,001362	0,001669	-0,002445	-0,002349	0,007323	-0,058504	-0,00853	-0,001496	-0,002273	0,002236	-0,004774	-0,001803	-0,015148
0,000625	-0,002237	0,001918	-0,000666	-0,000742	-0,059148	-0,006263	0,004587	-0,003517	0,005952	-0,009083	-0,000592	-0,014312
0,001525	0,00021	-0,000522	-0,00203	0,002446	-0,06264	-0,006921	0,00116	0,000136	0,0026	-0,009753	0,0012	-0,017148
0,000798	-0,005268	-0,003193	0,00101	0,004111	-0,061637	-0,001765	0,007829	-0,001434	0,004704	-0,001862	0,00436	-0,018156
0,002061	-0,001581	0,004452	0,000807	0,001024	-0,057953	-0,007204	-0,000932	0,003353	0,004389	-0,005657	-0,002721	-0,015739
